scenario,scenario_label,period,group,variable,value
persistent_shock,Более персистентный монетарный шок,32,low_liquid,labor_income,0.10980976192871189
persistent_shock,Более персистентный монетарный шок,33,low_liquid,labor_income,0.10328554653158827
persistent_shock,Более персистентный монетарный шок,34,low_liquid,labor_income,0.09726776784243862
persistent_shock,Более персистентный монетарный шок,35,low_liquid,labor_income,0.09171284440102367
persistent_shock,Более персистентный монетарный шок,36,low_liquid,labor_income,0.08657991566707783
persistent_shock,Более персистентный монетарный шок,37,low_liquid,labor_income,0.08183042741365744
persistent_shock,Более персистентный монетарный шок,38,low_liquid,labor_income,0.07742767679070521
persistent_shock,Более персистентный монетарный шок,39,low_liquid,labor_income,0.07333628449898283
persistent_shock,Более персистентный монетарный шок,40,low_liquid,labor_income,0.06952155644740905
persistent_shock,Более персистентный монетарный шок,41,low_liquid,labor_income,0.06594869032350364
persistent_shock,Более персистентный монетарный шок,42,low_liquid,labor_income,0.06258177737178515
persistent_shock,Более персистентный монетарный шок,43,low_liquid,labor_income,0.05938254720229983
persistent_shock,Более персистентный монетарный шок,44,low_liquid,labor_income,0.05630880981290396
persistent_shock,Более персистентный монетарный шок,45,low_liquid,labor_income,0.05331257055561255
persistent_shock,Более персистентный монетарный шок,46,low_liquid,labor_income,0.050337841510531715
persistent_shock,Более персистентный монетарный шок,47,low_liquid,labor_income,0.047318260890746304
persistent_shock,Более персистентный монетарный шок,48,low_liquid,labor_income,0.04417478188791951
persistent_shock,Более персистентный монетарный шок,49,low_liquid,labor_income,0.040813927943709666
persistent_shock,Более персистентный монетарный шок,50,low_liquid,labor_income,0.03712746697002284
persistent_shock,Более персистентный монетарный шок,51,low_liquid,labor_income,0.032994865299314516
persistent_shock,Более персистентный монетарный шок,52,low_liquid,labor_income,0.02829057959181242
persistent_shock,Более персистентный монетарный шок,53,low_liquid,labor_income,0.022899146374019377
persistent_shock,Более персистентный монетарный шок,54,low_liquid,labor_income,0.016742108407220117
persistent_shock,Более персистентный монетарный шок,55,low_liquid,labor_income,0.00982194765554698
persistent_shock,Более персистентный монетарный шок,56,low_liquid,labor_income,0.0022890882423985213
persistent_shock,Более персистентный монетарный шок,57,low_liquid,labor_income,-0.005461779841184047
persistent_shock,Более персистентный монетарный шок,58,low_liquid,labor_income,-0.012660798178306587
persistent_shock,Более персистентный монетарный шок,59,low_liquid,labor_income,-0.017993752913491836
persistent_shock,Более персистентный монетарный шок,0,low_liquid,financial_income,-17.317683155008954
persistent_shock,Более персистентный монетарный шок,1,low_liquid,financial_income,10.33431832771056
persistent_shock,Более персистентный монетарный шок,2,low_liquid,financial_income,8.05955747940524
persistent_shock,Более персистентный монетарный шок,3,low_liquid,financial_income,5.620890203741423
persistent_shock,Более персистентный монетарный шок,4,low_liquid,financial_income,3.656933477015323
persistent_shock,Более персистентный монетарный шок,5,low_liquid,financial_income,2.2579163734112897
persistent_shock,Более персистентный монетарный шок,6,low_liquid,financial_income,1.3327733817383516
persistent_shock,Более персистентный монетарный шок,7,low_liquid,financial_income,0.7506747392484361
persistent_shock,Более персистентный монетарный шок,8,low_liquid,financial_income,0.39881966090669524
persistent_shock,Более персистентный монетарный шок,9,low_liquid,financial_income,0.1939313083527267
persistent_shock,Более персистентный монетарный шок,10,low_liquid,financial_income,0.07940914268733022
persistent_shock,Более персистентный монетарный шок,11,low_liquid,financial_income,0.01863440352049135
persistent_shock,Более персистентный монетарный шок,12,low_liquid,financial_income,-0.011211269901491681
persistent_shock,Более персистентный монетарный шок,13,low_liquid,financial_income,-0.023920680866613496
persistent_shock,Более персистентный монетарный шок,14,low_liquid,financial_income,-0.02760156085720139
persistent_shock,Более персистентный монетарный шок,15,low_liquid,financial_income,-0.026882902475166216
persistent_shock,Более персистентный монетарный шок,16,low_liquid,financial_income,-0.024317440903226385
persistent_shock,Более персистентный монетарный шок,17,low_liquid,financial_income,-0.021248200768420808
persistent_shock,Более персистентный монетарный шок,18,low_liquid,financial_income,-0.018331605380491903
persistent_shock,Более персистентный монетарный шок,19,low_liquid,financial_income,-0.01584668549064058
persistent_shock,Более персистентный монетарный шок,20,low_liquid,financial_income,-0.01387401423462711
persistent_shock,Более персистентный монетарный шок,21,low_liquid,financial_income,-0.01239680686136579
persistent_shock,Более персистентный монетарный шок,22,low_liquid,financial_income,-0.01135634453329405
persistent_shock,Более персистентный монетарный шок,23,low_liquid,financial_income,-0.01068109033322865
persistent_shock,Более персистентный монетарный шок,24,low_liquid,financial_income,-0.010300977283968723
persistent_shock,Более персистентный монетарный шок,25,low_liquid,financial_income,-0.010153568860952394
persistent_shock,Более персистентный монетарный шок,26,low_liquid,financial_income,-0.010185938177227382
persistent_shock,Более персистентный монетарный шок,27,low_liquid,financial_income,-0.0103544298248104
persistent_shock,Более персистентный монетарный шок,28,low_liquid,financial_income,-0.010623487773218625
persistent_shock,Более персистентный монетарный шок,29,low_liquid,financial_income,-0.010964168619275252
persistent_shock,Более персистентный монетарный шок,30,low_liquid,financial_income,-0.01135263961034452
persistent_shock,Более персистентный монетарный шок,31,low_liquid,financial_income,-0.011768782566569063
persistent_shock,Более персистентный монетарный шок,32,low_liquid,financial_income,-0.012194927906424208
persistent_shock,Более персистентный монетарный шок,33,low_liquid,financial_income,-0.01261469434880979
persistent_shock,Более персистентный монетарный шок,34,low_liquid,financial_income,-0.013011887779419596
persistent_shock,Более персистентный монетарный шок,35,low_liquid,financial_income,-0.013369411667235534
persistent_shock,Более персистентный монетарный шок,36,low_liquid,financial_income,-0.013668154704480155
persistent_shock,Более персистентный монетарный шок,37,low_liquid,financial_income,-0.01388585520847271
persistent_shock,Более персистентный монетарный шок,38,low_liquid,financial_income,-0.013995999421477178
persistent_shock,Более персистентный монетарный шок,39,low_liquid,financial_income,-0.01396690414927225
persistent_shock,Более персистентный монетарный шок,40,low_liquid,financial_income,-0.013761275529745407
persistent_shock,Более персистентный монетарный шок,41,low_liquid,financial_income,-0.013336739124943344
persistent_shock,Более персистентный монетарный шок,42,low_liquid,financial_income,-0.012648119039267283
persistent_shock,Более персистентный монетарный шок,43,low_liquid,financial_income,-0.0116526131465478
persistent_shock,Более персистентный монетарный шок,44,low_liquid,financial_income,-0.010319469090909417
persistent_shock,Более персистентный монетарный шок,45,low_liquid,financial_income,-0.008646286563276684
persistent_shock,Более персистентный монетарный шок,46,low_liquid,financial_income,-0.006684592529031618
persistent_shock,Более персистентный монетарный шок,47,low_liquid,financial_income,-0.004577726660410559
persistent_shock,Более персистентный монетарный шок,48,low_liquid,financial_income,-0.002614104814015511
persistent_shock,Более персистентный монетарный шок,49,low_liquid,financial_income,-0.001298214519693991
