scenario,scenario_label,period,variable,value,raw_deviation,units
high_phi_pi,Сильная реакция на инфляцию,59,r,-0.002107591433634998,-2.107591433634998e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,0,ra,-0.11897784339602868,-0.0011897784339602868,п.п.
high_phi_pi,Сильная реакция на инфляцию,1,ra,0.09221532963938905,0.0009221532963938905,п.п.
high_phi_pi,Сильная реакция на инфляцию,2,ra,0.04681368237280381,0.0004681368237280381,п.п.
high_phi_pi,Сильная реакция на инфляцию,3,ra,0.0231275709367873,0.000231275709367873,п.п.
high_phi_pi,Сильная реакция на инфляцию,4,ra,0.010835570315870235,0.00010835570315870235,п.п.
high_phi_pi,Сильная реакция на инфляцию,5,ra,0.004511781863270059,4.511781863270059e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,6,ra,0.0013078618660289365,1.3078618660289365e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,7,ra,-0.0002719381481774974,-2.719381481774974e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,8,ra,-0.001012235941155737,-1.0122359411557369e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,9,ra,-0.0013237677937150139,-1.3237677937150139e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,10,ra,-0.0014207380538699965,-1.4207380538699965e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,11,ra,-0.0014141184063065637,-1.4141184063065637e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,12,ra,-0.0013607521746727969,-1.3607521746727969e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,13,ra,-0.0012892050058166404,-1.2892050058166404e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,14,ra,-0.0012133693943594537,-1.2133693943594537e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,15,ra,-0.0011396136359032027,-1.1396136359032027e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,16,ra,-0.0010705250020670576,-1.0705250020670576e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,17,ra,-0.001006855796692463,-1.006855796692463e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,18,ra,-0.0009485221881266881,-9.485221881266881e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,19,ra,-0.00089510552780947,-8.9510552780947e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,20,ra,-0.000846094309148171,-8.46094309148171e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,21,ra,-0.0008009928318619686,-8.009928318619686e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,22,ra,-0.0007593630909852322,-7.5936309098523225e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,23,ra,-0.0007208347339693333,-7.208347339693333e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,24,ra,-0.0006851010767361387,-6.851010767361387e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,25,ra,-0.0006519101952928708,-6.5191019529287075e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,26,ra,-0.000621055373239976,-6.2105537323997595e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,27,ra,-0.0005923666757112755,-5.9236667571127555e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,28,ra,-0.0005657040969442306,-5.657040969442306e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,29,ra,-0.0005409520299259896,-5.409520299259896e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,30,ra,-0.0005180144039718115,-5.180144039718115e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,31,ra,-0.0004968096149804424,-4.968096149804424e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,32,ra,-0.0004772642108186176,-4.772642108186176e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,33,ra,-0.0004593042460365737,-4.593042460365737e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,34,ra,-0.00044284323175158846,-4.428432317515885e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,35,ra,-0.00042776581028469707,-4.277658102846971e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,36,ra,-0.00041390668561458455,-4.1390668561458455e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,37,ra,-0.00040102509424322363,-4.010250942432236e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,38,ra,-0.0003887762634935399,-3.887762634935399e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,39,ra,-0.0003766829835383234,-3.766829835383234e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,40,ra,-0.00036411266775004947,-3.6411266775004947e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,41,ra,-0.00035026805800253413,-3.5026805800253413e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,42,ra,-0.0003342029014197223,-3.342029014197223e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,43,ra,-0.0003148771515526505,-3.148771515526505e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,44,ra,-0.0002912689335055063,-2.912689335055063e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,45,ra,-0.0002625617435692007,-2.625617435692007e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,46,ra,-0.00022842385705157398,-2.2842385705157398e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,47,ra,-0.00018939098118675446,-1.8939098118675446e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,48,ra,-0.00014735077658034612,-1.4735077658034612e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,49,ra,-0.00010610666123511692,-1.0610666123511692e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,50,ra,-7.196594635772158e-05,-7.196594635772158e-07,п.п.
high_phi_pi,Сильная реакция на инфляцию,51,ra,-5.425182338925083e-05,-5.425182338925083e-07,п.п.
high_phi_pi,Сильная реакция на инфляцию,52,ra,-6.55788036540983e-05,-6.557880365409829e-07,п.п.
high_phi_pi,Сильная реакция на инфляцию,53,ra,-0.00012165730818303189,-1.2165730818303189e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,54,ra,-0.0002403081511559435,-2.403081511559435e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,55,ra,-0.00043927864679105255,-4.3927864679105255e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,56,ra,-0.0007323719495078151,-7.3237194950781515e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,57,ra,-0.0011233514507713593,-1.1233514507713593e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,58,ra,-0.0015970949138743862,-1.5970949138743862e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,59,ra,-0.0021075914336199375,-2.1075914336199375e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,0,rb,0.035515922683605934,0.00035515922683605934,п.п.
high_phi_pi,Сильная реакция на инфляцию,1,rb,0.09221532948664057,0.0009221532948664058,п.п.
high_phi_pi,Сильная реакция на инфляцию,2,rb,0.0468136823637404,0.000468136823637404,п.п.
high_phi_pi,Сильная реакция на инфляцию,3,rb,0.023127570936312333,0.00023127570936312333,п.п.
high_phi_pi,Сильная реакция на инфляцию,4,rb,0.010835570315840572,0.00010835570315840572,п.п.
high_phi_pi,Сильная реакция на инфляцию,5,rb,0.004511781863247681,4.511781863247681e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,6,rb,0.001307861866034661,1.3078618660346611e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,7,rb,-0.00027193814815130307,-2.7193814815130307e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,8,rb,-0.001012235941133359,-1.012235941133359e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,9,rb,-0.0013237677937472797,-1.3237677937472797e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,10,rb,-0.0014207380538689557,-1.4207380538689557e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,11,rb,-0.0014141184063188802,-1.4141184063188802e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,12,rb,-0.0013607521746979503,-1.3607521746979503e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,13,rb,-0.0012892050058112628,-1.2892050058112628e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,14,rb,-0.0012133693943691681,-1.2133693943691681e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,15,rb,-0.0011396136359032027,-1.1396136359032027e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,16,rb,-0.0010705250020715679,-1.0705250020715679e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,17,rb,-0.001006855796707555,-1.006855796707555e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,18,rb,-0.0009485221881291167,-9.485221881291167e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,19,rb,-0.0008951055277988881,-8.951055277988881e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,20,rb,-0.0008460943091816511,-8.460943091816511e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,21,rb,-0.0008009928318735912,-8.009928318735912e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,22,rb,-0.0007593630909970284,-7.593630909970284e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,23,rb,-0.0007208347339511187,-7.208347339511187e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,24,rb,-0.000685101076746894,-6.85101076746894e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,25,rb,-0.0006519101952888809,-6.519101952888809e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,26,rb,-0.0006210553732536803,-6.210553732536803e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,27,rb,-0.0005923666757097143,-5.923666757097143e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,28,rb,-0.0005657040969532512,-5.657040969532512e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,29,rb,-0.0005409520299207854,-5.409520299207854e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,30,rb,-0.0005180144040066795,-5.180144040066795e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,31,rb,-0.0004968096149875548,-4.968096149875548e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,32,rb,-0.00047726421081306647,-4.772642108130665e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,33,rb,-0.0004593042460449004,-4.593042460449004e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,34,rb,-0.0004428432317658132,-4.428432317658132e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,35,rb,-0.00042776581028348276,-4.277658102834828e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,36,rb,-0.00041390668561770705,-4.1390668561770705e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,37,rb,-0.0004010250942416624,-4.010250942416624e-06,п.п.
