scenario,scenario_label,period,group,group_label,value
low_phi_y,Слабая реакция на выпуск,19,high_liquid,Высоколиквидные,-0.0651570668297456
low_phi_y,Слабая реакция на выпуск,20,high_liquid,Высоколиквидные,-0.05926975024675058
low_phi_y,Слабая реакция на выпуск,21,high_liquid,Высоколиквидные,-0.053947836041412095
low_phi_y,Слабая реакция на выпуск,22,high_liquid,Высоколиквидные,-0.049127421164831965
low_phi_y,Слабая реакция на выпуск,23,high_liquid,Высоколиквидные,-0.04475290997045875
low_phi_y,Слабая реакция на выпуск,24,high_liquid,Высоколиквидные,-0.04077581674636717
low_phi_y,Слабая реакция на выпуск,25,high_liquid,Высоколиквидные,-0.03715372955204363
low_phi_y,Слабая реакция на выпуск,26,high_liquid,Высоколиквидные,-0.033849427798501835
low_phi_y,Слабая реакция на выпуск,27,high_liquid,Высоколиквидные,-0.030830134665566476
low_phi_y,Слабая реакция на выпуск,28,high_liquid,Высоколиквидные,-0.028066882603921896
low_phi_y,Слабая реакция на выпуск,29,high_liquid,Высоколиквидные,-0.02553397118520922
low_phi_y,Слабая реакция на выпуск,30,high_liquid,Высоколиквидные,-0.023208498994492115
low_phi_y,Слабая реакция на выпуск,31,high_liquid,Высоколиквидные,-0.021069953992255537
low_phi_y,Слабая реакция на выпуск,32,high_liquid,Высоколиквидные,-0.019099849277347265
low_phi_y,Слабая реакция на выпуск,33,high_liquid,Высоколиквидные,-0.01728139338338383
low_phi_y,Слабая реакция на выпуск,34,high_liquid,Высоколиквидные,-0.015599186126188333
low_phi_y,Слабая реакция на выпуск,35,high_liquid,Высоколиквидные,-0.014038932812660658
low_phi_y,Слабая реакция на выпуск,36,high_liquid,Высоколиквидные,-0.01258717146144627
low_phi_y,Слабая реакция на выпуск,37,high_liquid,Высоколиквидные,-0.011231009883401474
low_phi_y,Слабая реакция на выпуск,38,high_liquid,Высоколиквидные,-0.009957872240479138
low_phi_y,Слабая реакция на выпуск,39,high_liquid,Высоколиквидные,-0.008755258402688128
low_phi_y,Слабая реакция на выпуск,40,high_liquid,Высоколиквидные,-0.007610524256119665
low_phi_y,Слабая реакция на выпуск,41,high_liquid,Высоколиквидные,-0.0065106974245458405
low_phi_y,Слабая реакция на выпуск,42,high_liquid,Высоколиквидные,-0.00544235078961379
low_phi_y,Слабая реакция на выпуск,43,high_liquid,Высоколиквидные,-0.004391565810700741
low_phi_y,Слабая реакция на выпуск,44,high_liquid,Высоколиквидные,-0.003344028833623948
low_phi_y,Слабая реакция на выпуск,45,high_liquid,Высоколиквидные,-0.0022853158824054894
low_phi_y,Слабая реакция на выпуск,46,high_liquid,Высоколиквидные,-0.001201434081965787
low_phi_y,Слабая реакция на выпуск,47,high_liquid,Высоколиквидные,-7.969924173254882e-05
low_phi_y,Слабая реакция на выпуск,48,high_liquid,Высоколиквидные,0.0010899632123890183
low_phi_y,Слабая реакция на выпуск,49,high_liquid,Высоколиквидные,0.002313207439804315
low_phi_y,Слабая реакция на выпуск,50,high_liquid,Высоколиквидные,0.00358887689768317
low_phi_y,Слабая реакция на выпуск,51,high_liquid,Высоколиквидные,0.0049060120536201235
low_phi_y,Слабая реакция на выпуск,52,high_liquid,Высоколиквидные,0.006240334431078707
low_phi_y,Слабая реакция на выпуск,53,high_liquid,Высоколиквидные,0.007550477370079803
low_phi_y,Слабая реакция на выпуск,54,high_liquid,Высоколиквидные,0.008774571497705419
low_phi_y,Слабая реакция на выпуск,55,high_liquid,Высоколиквидные,0.009828347401162507
low_phi_y,Слабая реакция на выпуск,56,high_liquid,Высоколиквидные,0.010606770799318372
low_phi_y,Слабая реакция на выпуск,57,high_liquid,Высоколиквидные,0.010992440380239062
low_phi_y,Слабая реакция на выпуск,58,high_liquid,Высоколиквидные,0.010875563367854273
low_phi_y,Слабая реакция на выпуск,59,high_liquid,Высоколиквидные,0.010191796760036157
low_phi_y,Слабая реакция на выпуск,0,other_households,Остальные домохозяйства,-0.034538177514330755
low_phi_y,Слабая реакция на выпуск,1,other_households,Остальные домохозяйства,-0.009613014842840132
low_phi_y,Слабая реакция на выпуск,2,other_households,Остальные домохозяйства,0.01637345866506889
